Origin,Name,Job Rank,Ability Type,Specific Ability Type,Size,Type,Memory,Tags,Action,Range,Damage,Text,Rarity,HP,Recoveries,Dodge,Speed,Memory Increase,Stresscap,A-Def,MP,Armor,Save Target,Scope,Size
Riftblade,Riftcutter,0,Trait,Job Trait,,,,,,,,"You gain the Riftcutter weapon, which is equipped for free.",,,,,,,,,,,,,
Riftblade,Sensor Suite Goggles,1,Support,Support,Light,,,-,-,,,"You know the current {HP}, {Stress}, and MP of all MARKED enemies.
Additionally, 1/turn, you can reroll the INVISIBLE miss chance when attacking an INVISIBLE target.",,0,0,0,0,0,0,0,0,0,0,0,0
Rimeguard,Frost Armor,0,Trait,Job Trait,,,,Focus 1,Minor Action,[Range = Scope],,"You give an ally within Range TEMP {HP} equal to half your current TEMP {HP} (to a minimum of 1). You can increase this amount by taking -1 TEMP {HP} for every additional +1 TEMP {HP} granted, granting a maximum of 10 TEMP {HP} received.",,,,,,,,,,,,,
Rimeguard,Frostbite,1,Spell,Ranged Spell Attack,,,1,"Aetheric, Indirect",(3) Volley,[Range = Scope],2 Stress,"On Hit: Choose one of the following:
- Frozen: At the end of their next turn, the target takes Stress equal to their SPEED. This Stress is reduced by -1 for every space they move during that turn.
- Numbing: The next attack the target makes before the end of their next turn deals half damage.",,0,0,0,0,0,0,0,0,0,0,0,0
Rimeguard,Rimeheart,0,Trait,Job Trait,,,,,Minor Action,[Range = Scope],,"An ally with TEMP {HP} within Range gains +2 TEMP {HP}, to a maximum of 10. This TEMP {HP} stacks with existing TEMP {HP}.",,,,,,,,,,,,,
Rimeguard,Frozen Throne,3,Support,Support,Main,,,Mana 2,Free Action,Burst 1,,"You create a zone of growing cold around you. Enemies that start their turn in the zone take [2 {Lunar}]. At the start of each of your turns while this effect is active, its damage increases by +2, after which you take the updated damage. This damage bypasses your {ARMOR}.
You can deactivate this ability as a free action, which resets the damage back to its base value of 2.",,0,0,0,0,0,0,0,0,0,0,0,0
Rimeguard,White Wind,2,Weapon,Ranged Weapon,Main,Artifact,-,-,(3) Volley,"Reach 1, Close Blast 2",3 Lunar,On Hit: The target is SLOWED until the end of their next turn.,,0,0,0,0,0,0,0,0,0,0,0,0
Rimeguard,Absolute Zero,0,Limit Break,Limit Break,,,,,Minor Action,,,You and your allies (ignoring line of sight) clear all {Stress} and reduce their current SURGE level by 1.,,,,,,,,,,,,,
Rimeguard,Coldguard,1,Skill,Skill,,,2,-,,,,"When you {1} DEFEND, adjacent allies gain TEMP {HP} equal to your GRIT+3.",,0,0,0,0,0,0,0,0,0,0,0,0
Rimeguard,Ice Spikes,2,Skill,Skill,,,1,Unique,,,,"If you become the target of an attack when you INTERPOSE, you can deal [2 Piercing {Lunar}] to the attacker after their attack if they are within your SCOPE.",,0,0,0,0,0,0,0,0,0,0,0,0
Rimeguard,Icy Veins,0,Trait,Job Trait,,,,,,,,"You have resistance to Lunar.
Additionally, you start each combat scene with 6 TEMP {HP}, and this amount refreshes whenever you take a Wound. When you gain FOCUS, you can choose for any amount of it to become TEMP {HP} instead.
You can stack TEMP HP to a maximum of 10 TEMP HP. You can exceed this maximum if a single source of TEMP HP would put you over this amount, but you can't stack additional TEMP HP past that.. You can exceed this maximum if a single source of TEMP {HP} would put you over this amount, but you can't stack additional TEMP {HP} past that.
",,,,,,,,,,,,,
Rimeguard,Siphon Heat,3,Skill,Skill,,,3,Unique,,,,"At the start of each of your turns, you gain FOCUS equal to the number of adjacent characters.",,0,0,0,0,0,0,0,0,0,0,0,0
Savage Fighter,Never Down,,Talent,Rank 1,,,,,,,,"You receive the following benefits:
- While BLOODIED, you gain +1 {Accuracy} on attacks.
- While BREAKING, you gain +1 FOCUS at the start of each of your turns.",,,,,,,,,,,,,
Savage Fighter,Vicious,,Talent,Rank 2,,,,,,,,You can use the Reroll Table to reroll damage rolls.,,,,,,,,,,,,,
Savage Fighter,Wild Attacker,,Talent,Rank 3,,,,,,,,"You can trigger the Overextend option from the Reroll Table multiple times per turn, but only for a different enemy each time.",,,,,,,,,,,,,
Seeker,Swarming Shot,2,Spell,Ranged Spell Attack,,,2,"Aetheric, Indirect, Mana 1",(3) Volley,"[Range = Scope, Blast 1]",2 Stress,"On Attack: Choose one of the following:
- Buzzing Swarm: The AOE becomes a zone until the start of your next turn. Any character that starts their turn in the zone or enters it during their turn becomes DAZED until the end of their next turn.
On hit: The target is DAZED until the end of their next turn.
- Distracting Swarm: The AOE becomes a zone until the start of your next turn. Any character that starts their turn in the zone or enters it during their turn becomes MARKED.
On Hit: The target is MARKED until the end of their next turn.",,0,0,0,0,0,0,0,0,0,0,0,0
Seeker,Chain Shot,1,Spell,Ranged Spell Attack,,,2,Aetheric,(3) Volley,[Range = Scope],1d3 Lunar,"On Hit: Choose one of the following:
- Grounding Chain: The target must make  a MAGIC save. Failure: They are IMMOBILIZED until the end of their next turn.
You can spend 1 MP to force all characters adjacent to the target to make the save as well.
- Linked Chain: You can spend 1 MP to create a [{Burst} 2] AOE around the target. Characters in the AOE must make a BULK save. Failure: They are pulled to the closest free space adjacent to the original target.",,0,0,0,0,0,0,0,0,0,0,0,0
Seeker,Coiling Shot,3,Spell,Ranged Spell Attack,,,1,Aetheric,(3) Volley,[Range = Scope],1d6+4 Force,"On Hit: Choose one of the following:
- Constricting Serpent: The target cannot make OPPORTUNITY ATTACKS until the end of their next turn.
- Striking Serpent: A spectral serpent coils around the target. Until the end of their next turn, if the target ends their turn adjacent to one of their allies, the ally takes [3 {Force}] and is DAZED until the end of their next turn.",,0,0,0,0,0,0,0,0,0,0,0,0
Seeker,Heartseeker,1,Weapon,Ranged Weapon,Main,Bow,-,Homing,(3) Volley,Range 15,1d3 Force + 1 Discord ,"If this attack consumes MARKED, it is Piercing.",,0,0,0,0,0,0,0,0,0,0,0,0
Seeker,Astral Barrage,3,Weapon,Ranged Weapon,Heavy,Bow,-,"Reloading, Unique",(3) Volley,Range 20,2d6 Force,"Instead of attacking normally, you can choose to attack every MARKED enemy within this weapon's {Range}. You consume each enemy's MARK, taking [1 {Stress}] for every additional target beyond the first.",,0,0,0,0,0,0,0,0,0,0,0,0
Seeker,Guided Shot,0,Trait,Job Trait,,,,,,,,"You gain the Guided Shot skill, which is equipped for free.",,,,,,,,,,,,,
Seeker,Guided Shot (Skill),0,Skill,Skill,,,,"Innate, Unique",Reaction,,,"Trigger: A ranged or thrown attack misses an enemy within your SCOPE.
Effect: The attack roll misses, but the attacker can reroll the attack roll against a different target within [{Range} 5] of the original target. A target can't be hit more than once by the same attack.
",,,,,,,,,,,,,
Seeker,Heavenly Starfall,0,Limit Break,Limit Break,,,,Arcing,(3) Skirmish,,,"Create three non-overlapping [{Blast} 2] zones within [{Range} 40]. All enemies in one or more of these zones must make an AGILITY save. Failure: They take [1d3+1 {Force}]. Success: They take half damage. Each character only takes this damage once, even if they are in multiple zones.
While any of these zones exist, you can spend 1 MP as a minor action to {3} MARK all enemies in these zones and make them DAZED until the end of their next turn.
At the end of each of your turns, one of the zones disappears.
",,,,,,,,,,,,,
Seeker,Marksman's Eye,0,Trait,Job Trait,,,,,,,,Your allies gain +2 {Accuracy} instead of +1 {Accuracy} when consuming MARKED for attacks against targets within your SCOPE.,,,,,,,,,,,,,
Seeker,Seeker's Sight,0,Trait,Job Trait,,,,Mana 1,Minor Action,,,You {3} MARK.,,,,,,,,,,,,,
Seeker,Spectral Shot,2,Skill,Skill,,,2,Mana 1,-,,-,"Your single-target ranged attacks pass through objects (including terrain). As long as you have line of sight to a target, you can ignore cover when attacking. You can still attack targets without line of sight, but they benefit from hard cover.",,0,0,0,0,0,0,0,0,0,0,0,0
Shadebinder,Aetheric Evolution,0,Limit Break,Limit Break,,,,Arcing,(3) Volley,[Range = Scope],,"You empower one of your Summons within Range  with an influx of aether. It regains all {HP}  and receives the following benefits, which last until the end of the scene or until the Summon is defeated, and remain even if the Summon is dismissed:  
- +1 SIZE.
- +10 current and maximum {HP}.
- If it didn't have a SPEED, it gains SPEED 4. Otherwise, it gains +2 SPEED.
It also gains the Hyper Ray, Slash, Snarl, and Recover abilities, which it can perform as standard actions.

Hyper Ray        Spell
All characters in a [{Line} 15] AOE must make an AGILITY save. Failure: They take [10 {Force}]. Success: They take [5 {Force}].  
After performing this action, the Summon can't move or take any actions during your next turn, and can't be dismissed until the end of your next turn.
Slash        Skill
An adjacent enemy takes [3 Piercing {Physical}] and is SUNDERED until the end of their next turn.
Snarl        Skill
An enemy within [{Range} 5] is MARKED and must make a MIND save. Failure: They are WEAKENED until the end of their next turn.
Recover        Skill
The Summon regains all of its {HP}, clears a condition, and gains hard cover until the end of your next turn.",,,,,,,,,,,,,
Shadebinder,Companion Shade,0,Trait,Job Trait,,,,Summon,Minor Action,[Range = Scope],,"Friendly Shade (Size 1/2, {HP} = Grit+8, Dodge/A-Def = Grit+10, Speed 4)
You call forth a friendly shade within Range. When you do so, you gain one of the special reactions listed below.
You can only have one shade in play at a time and it retains its current {HP} when dismissed, which persists between scenes. If the shade is defeated, you must spend a RECOVERY to summon it again, after which it regains all {HP}.  It regains all {HP} during Rests.
Dewdrop        Action
Reaction (1/round)
Trigger: An enemy adjacent to the shade starts their turn.
Effect: They are MARKED by the shade and must make a MAGIC save. Failure: They lose 2 MP.  
Firestarter        Action
Reaction (1/round)
Trigger: An enemy adjacent to the shade takes damage or {Stress}.
Effect: They take [1d6 {Discord}] from the shade.
Vinecutter        Action
Reaction (1/round)
Trigger: An enemy adjacent to the shade takes damage or stress.
Effect: They take [2 Stress] from the shade and the shade can slide them 2 spaces.",,,,,,,,,,,,,
Shadebinder,Capture Orb,3,Support,Support,Main,,,"Consumable 6, Thrown 5",Minor Action,Thrown 5,,"This item starts with the Empty profile:
- Empty: As a minor action, expend a charge and make a thrown melee weapon attack. On Hit: Your target must make a MAGIC save with +1 {Difficulty} if they are BLOODIED, +1 {Difficulty} if they are BREAKING, and +1 {Difficulty} for every condition they have. Failure: They are STUNNED and IMMOBILIZED until the end of their next turn. Make note of their current {HP} and MP, and this item switches to the Full profile. Success: They are DAZED until the end of their next turn and this item remains Empty.
- Full: As a minor action, one character within the thrown range gains TEMP {HP} equal to the combined {HP} and MP of the character that failed their MAGIC save. This item switches to the Empty profile. This does not expend a charge.",,0,0,0,0,0,0,0,0,0,0,0,0
Shadebinder,Aetheric Collector,4,Support,Support,Main,,,"Consumable 3, Trap",Minor Action,,,"You gain the following trap options:
MP Collector. When triggered, creates a [Burst 2] area. All enemies in the area must make a MGK save. Failure: they lose all their MP. Success: They lose MP equal to half their MP maximum. The trap collects all of the MP lost from this ability and remains on the field as a special terrain feature. You or an ally can use a Minor Action while adjacent to the trap to regain MP equal to the amount it has collected. The trap is then removed from play
Vitality Collector. When triggered, creates a [Burst 2] area. All enemies in the area must make a MGK save. Failure: They take [4 Stress] and are WEAKENED until the end of their next turn. Success: They take [4 Stress]. The trap counts all of the Stress given from this effect and remains on the field as a special terrain feature. You or an ally can use a Minor Action while adjacent to the trap to regain HP up to the total Stress it had given. The trap is then removed from play.
",,0,0,0,0,0,0,0,0,0,0,0,0
Shadebinder,Aetheric Diverter,4,Support,Support,Light,,,"Consumable 3, Trap",Minor Action,,,"You gain the following trap options:
Focused. Choose either Astral or Lunar damage when deployed. When triggered, this trap creates a [Line 8] area aimed in any direction. All characters in the area take [6 Damage] of the chosen type.
Nova. Choose either Astral or Lunar damage when deployed. When triggered, this trap creates a [Burst 3] area, dealing [8 Damage] of the chosen type to all characters in the area. The damage is reduced by 2 for every space beyond [Range 1] a character is from the trap. All characters in the Burst area must make an AGI save, reducing this damage by half on a success
",,0,0,0,0,0,0,0,0,0,0,0,0
Shadebinder,Buddy Bond,2,Support,Support,Light,,,Enchantment,,,,"You may use one of the following enchantments at a time:
- Any Support Item or Technique that Doesn't Require an Action to Activate: When you create a Summon, you can choose for it to also receive any passive benefits granted by this item or technique. This lasts until it is defeated or dismissed. The Summon doesn't gain the ability to use any actions granted by this item or technique - just the passive benefits. Only one Summon can benefit from this ability at a time.
- Any Equipment or Technique with the Summon Tag: When you regain {HP}, Summons created with the enchanted equipment or technique regain half as much {HP}. This only affects Summons that are currently in play.",,0,0,0,0,0,0,0,0,0,0,0,0
Shadebinder,Command Partner,0,Trait,Job Trait,,,,,,,,"Once during each of your turns, one of your Summons within SCOPE can use one of your actions against a target within your SCOPE. You lose the action and pay any costs, like MP or Consumable charges, but the Summon is considered to be the one performing it. If it is a {2} CHANNEL action, the Summon is the one that concentrates and can release during PHASE {6} RELEASE.
While performing an action using this trait, your Summon benefits from your talents.
",,,,,,,,,,,,,
Shadebinder,Familiar,2,Spell,Spell,,,1,"Mana 1, Summon",Minor Action,,,"Familiar (Size 1/2, {HP} 1, Dodge/A-Def 10, Speed 0)
You call your familiar forth in a free space adjacent to you. You may automatically do this at the beginning of a combat scene, spending the required MP as normal.
When you call your familiar, choose BULK, AGILITY, MIND, or MAGIC. While you and your familiar are adjacent to each other, you both gain +1 {Accuracy} to checks and saves with the chosen ability score.
Whenever you move (excluding forced movement) while adjacent to this Summon, it can also move to any free space adjacent to you, benefiting from any special forms of movement that you use (e.g., flight or teleportation).",,0,0,0,0,0,0,0,0,0,0,0,0
Shadebinder,Lifelink,3,Spell,Spell,,,3,-,-,,,"When you call forth a Summon, you can spend 1 MP to forge a link between you. As long as you are both in play, any time either of you takes damage (after {ARMOR} and resistances), the damage is split between both characters. This cannot be avoided or mitigated in any way, and does not count as the second character taking damage (meaning it doesn't trigger additional instances of this effect).
The link lasts for the end of the scene, or until one of the characters is defeated or you end the effect as a free action.",,0,0,0,0,0,0,0,0,0,0,0,0
Shadebinder,Teamwork,1,Skill,Skill,,,1,,,,,"Your Summons can use your BULK, AGILITY, MIND, and MAGIC scores instead of theirs for ability checks and saves.
Additionally, as a minor action when you have at least one Summon in play, you may choose one of the effects listed below. This lasts for the rest of the scene, or until you choose another effect, end it as a free action, or have no more active Summons.
These effects affect all of your Summons, including ones summoned after the profile is activated.
- Threatening Summons: Attacks against your Summons gain +1 {Accuracy}, and attacks against you receive +1 {Difficulty}.
- Unassuming Summons: Attacks against your Summons receive +1 {Difficulty}, and attacks against you gain +1 {Accuracy}.",,0,0,0,0,0,0,0,0,0,0,0,0
Shadebinder,Trainer Items,1,Support,Support,Main,,,Consumable 3,Reaction (1/round),,,"You gain the following reactions:    
Revive	Action
Reaction (1/round)
Trigger: One of your Summons within Scope would be defeated.
Effect: Expend a charge. The Summon is not defeated, and has its {HP} set to its BLOODIED value.

Return	Action
Reaction (1/round)
Trigger: A character starts their turn.
Effect: Expend a charge. One of your Summons (ignoring line of sight) is teleported to a free space adjacent to you.",,0,0,0,0,0,0,0,0,0,0,0,0
Shadow,Blend,,Talent,Rank 1,,,,,,,,"While INVISIBLE or benefiting from cover against all enemies that have line of sight to you, you can take [2 {Stress}] to {4} HIDE as a minor action.",,,,,,,,,,,,,
Shadow,Hunt,,Talent,Rank 2,,,,,,,,"You gain +1 {Accuracy} on your first attack roll while HIDDEN in a given turn.
Additionally, whenever you defeat an enemy, roll a d6 Hunt Die. On a 6+, you can choose to become HIDDEN.",,,,,,,,,,,,,
Shadow,Infiltration,,Talent,Rank 3,,,,,,,,"You can deploy in any free space within [{Range} 5] of an edge of the map.
Additionally, when you roll your Hunt Die, you become HIDDEN on a 5+; if you were already HIDDEN when you defeated the enemy, you become HIDDEN on a 4+.
",,,,,,,,,,,,,
Shadow Dancer,Living Shadow,3,Spell,Spell,,,2,"Summon, Mana 3",(3) Volley,[Range = Scope],-,"Living Shadow (Size 1/2, {HP} 5, Dodge/A-Def 10, Speed 0)
You create a living shadow within Range. This shadow emits a [{Burst} 2] zone. Enemies are BLINDED while fully within the zone. Enemies that start their turn partly within the zone must make a MAGIC save. Failure: They are WEAKENED until the start of their next turn.",,0,0,0,0,0,0,0,0,0,0,0,0
Shadow Dancer,Shadow Sorcery,2,Spell,Ranged Spell Attack,,,1,Mana 1,(3) Volley,[Range = Scope],-,"On Hit: Choose one of the following:
- Darkness [2 {Stress}]: The target cannot attack or use abilities on targets beyond [{Range} 3] unless they are Arcing or Homing, and treats all enemies as benefiting from soft cover. This effect lasts until the end of their next turn.
- Shadow Blade [1d6+2 {Lunar}]: If you are HIDDEN when you make this attack, you regain any MP spent on it.",,0,0,0,0,0,0,0,0,0,0,0,0
Shadow Dancer,Strangle,1,Spell,Ranged Spell Attack,,,1,"Aetheric, Indirect, Mana 1",(3) Volley,[Range = Scope],2 Stress,"On Hit: Choose one of the following:
- Gasp for Air: The target must make a BULK save. Failure: They are SILENCED and unable to {2} CHANNEL until the end of their next turn. If they are currently channeling, they receive +1 {Difficulty} to their concentration save from this attack.
- Hangman's Handshake: Until the end of the target's next turn, they gain +1 {Stress} any time they take {Stress}.",,0,0,0,0,0,0,0,0,0,0,0,0
Shadow Dancer,Flash Step Dagger,2,Weapon,Melee Weapon,Light,Blade,-,"Accurate, Thrown 3",(5) Fight,"Reach 1, Thrown 3",1d3+1 Physical,On Hit: You may teleport to a free space adjacent to the target.,,0,0,0,0,0,0,0,0,0,0,0,0
Shadow Dancer,Cloak of Darkness,4,Skill,Skill,,,2,-,-,,-,"1/turn as a Free Action, you can become HIDDEN when not in an enemy's Line of Sight and adjacent to hard cover. ",,0,0,0,0,0,0,0,0,0,0,0,0
Shadow Dancer,Shadow Meld,3,Skill,Skill,,,2,Mana 2,Minor Action,,-,You become INVISIBLE until you attack or force a save.,,0,0,0,0,0,0,0,0,0,0,0,0
Shadow Dancer,Shadow Step,1,Skill,Skill,,,2,Mana 1,-,,-,"When you use the movement option from {4} RUSH, you can teleport the distance instead. If you end this movement adjacent to hard cover, you can {4} HIDE as a free action.",,0,0,0,0,0,0,0,0,0,0,0,0
Shadow Dancer,Eclipse,0,Limit Break,Limit Break,,,,,Free Action,,,"Until the end of the scene, you can teleport when you make your standard movement or use the movement option from {4} RUSH, and can split up movements as normal. You can only create one shadow clone per standard movement or RUSH.
For the duration, Shadow Realm costs 0 MP.
",,,,,,,,,,,,,
Shadow Dancer,Shadow Clones,0,Trait,Job Trait,,,,,,,,"Whenever you teleport, you leave a shadow clone in your former space. These clones are the same SIZE as you, don't cause obstruction, and aren't characters or objects.
1/round when you or an ally damage a target adjacent to a shadow clone, the shadow clone can cause the ability in question to deal +1d6 bonus damage.
You can have any number of shadow clones, which last until the end of the scene or until you are defeated.
",,,,,,,,,,,,,
Shadow Dancer,Shadow Realm,0,Trait,Job Trait,,,,,,,,"Any time you teleport, you can spend 1 MP to choose one of your shadow clones as the destination. This destroys the clone.",,,,,,,,,,,,,
Shadow Dancer,Slip Step,0,Trait,Job Trait,,,,,,,,"Reaction attacks against you receive +1 {Difficulty}.
Minor Action: While adjacent to a character, you can teleport to another space adjacent to that character.
",,,,,,,,,,,,,
Shapeshifter,Beast Weapons (Weapon),0,Weapon,Melee Weapon,Light,Club,,"Innate, Unique",(5) Fight,[Reach 1],[1d3 Physical],"At the end of your turn, if you didn't make an attack that turn, you can attack once with this weapon as a free action.
You can use this weapon even if DISARMED.
",,,,,,,,,,,,,
Shapeshifter,Apex Weapon,2,Weapon,Melee Weapon,Heavy,Club,-,-,(5) Fight,Reach 1,2d6+2 Physical,"On Hit: You can successfully {5} GRAPPLE the target. While GRAPPLED by you, they take [1 Piercing {Physical}] at the start of each of their turns.",,0,0,0,0,0,0,0,0,0,0,0,0
Shapeshifter,Beast Weapons,0,Trait,Job Trait,,,,,,,,"You gain Beast Weapons, which is equipped for free.",,,,,,,,,,,,,
Shapeshifter,Defender Form,2,Skill,Skill,,,2,"Mana 2, Polymorph",Minor Action,,-,"You assume a defensive form, with the following effects:
- You gain +1 SIZE (to a maximum of 3).
- Allies gain the benefits of cover as if you were a piece of hard cover.
- When you enter this form or as a minor action, you can select an ally within SCOPE. For the duration, you can INTERPOSE for them without spending FOCUS and you gain +2 {ARMOR} against the triggering attack when you do. Only one ally can be selected at a time.
- You can only attack using reactions.
The form lasts for the rest of the scene or until you end the effect as a free action.",,0,0,0,0,0,0,0,0,0,0,0,0
Shapeshifter,Familiar Form,3,Skill,Skill,,,2,"Mana 1, Polymorph",Minor Action,,-,"You assume a form that is friendly or important to your foes. Any character that attacks you in this form takes [2 {Stress}], but all your attacks receive +1 {Difficulty}.
This form lasts for the rest of the scene or until you end the effect as a free action.",,0,0,0,0,0,0,0,0,0,0,0,0
Shapeshifter,Ferocious Bite,1,Skill,Skill,,,2,-,-,,-,Allies gain +1 {Accuracy} on attacks against enemies GRAPPLED with you.,,0,0,0,0,0,0,0,0,0,0,0,0
Shapeshifter,Form for the Occasion,0,Trait,Job Trait,,,,,,,,"You move normally in difficult terrain. Additionally, you have an Aquatic Adaptation and you can fly when you move, but you take [1 {Stress}] at the end of any turn in which you do so.",,,,,,,,,,,,,
Shapeshifter,Perfect Form,0,Limit Break,Limit Break,,,,,,,,"You gain up to four of the following benefits, which last until the end of the scene. 1/turn as a free action, you can change up to four of your chosen benefits. Only one instance of each option can be in effect at a time.
- Adaptive Body: You gain +1 {Accuracy} on all checks and saves.
- Dire Beast Weapons: Your Beast Weapons deal 1d6+2 damage instead of their standard damage.
- Eagle Eye: You can {3} MARK as a minor action.
- Perfected Form: Form for the Occasion no longer causes {Stress} when you fly, and you have flight.
- Hunter's Eye: At the start of your turn, you gain 1 Focus.
- Insulated Hide: You gain resistance to {Physical}, {Astral}, {Lunar}, {Force}, {Stress}, or {Discord} from other characters.
- Predator Weapons: You gain +1 {Accuracy} on attacks.
- Resized: You become any SIZE from 1/2 to 4. Characters are pushed to make space for your new size.
- Sneaky: You can {4} HIDE as a minor action.
- Walking Wall: You count as hard cover for your allies.",,,,,,,,,,,,,
Shapeshifter,Scout Form,1,Skill,Skill,,,2,"Mana 2, Polymorph",Minor Action,,-,"You assume a scouting form, with the following effects:
- You become SIZE 1/2.
- You gain +2 SPEED.
- Attacks against you receive +1 {Difficulty}
- You can't attack or use spells.
- You can {3} MARK a character within SCOPE as a minor action.
This form lasts for the rest of the scene or until you end the effect as a free action.",,0,0,0,0,0,0,0,0,0,0,0,0
Shapeshifter,Snarl and Bite,3,Skill,Skill,,,2,Stressful 2,Reaction,,-,"Trigger: Someone makes a melee attack against you. 
Effect: You can make a melee attack against the attacker with a LIGHT or MAIN weapon.",,0,0,0,0,0,0,0,0,0,0,0,0
Shapeshifter,Soothe,0,Trait,Job Trait,,,,,,,,"When an ally within SCOPE consumes MARKED, you can clear 1 {Stress} from them as long as they aren't STUNNED.",,,,,,,,,,,,,
Skald,Soundwave,3,Spell,Spell,,,2,Mana 1,(2) Channel,"[Range = Scope, Blast 1]",-,"On Release: This AOE is a zone. Choose one of the following effects:
- Sound Vacuum: Characters in the zone when it is created take [3 {Stress}]. Characters are SILENCED and VULNERABLE to {Force} while partly within the zone.
- Dead Silence: Characters fully within the zone gain immunity to all subsequent spells and spell effects. Existing spell effects are not affected.
You can have up to three of these zones in play at once. You can dismiss a zone as a free action during your turn. Otherwise, they last for the rest of the scene or until you become SILENCED or STUNNED.",,0,0,0,0,0,0,0,0,0,0,0,0
Skald,Ballad,0,Limit Break,Limit Break,,,,Arcing,Free Action,[Range = Scope],,"You begin weaving a legendary performance. Upon activation and at the start of each of your turns, pick a verse from those listed below. It affects you and all allies within Range. Each verse can only be chosen once.
Instead of picking a verse (or when there are no more verses to select), you may select a finale from those listed below. It affects you and all allies within Range, following which this ability ends.
This ability ends at the beginning of your next turn after the finale.
If you are SILENCED, the effects of all verses are suppressed, and you don't choose any new verses or a finale until you have cleared the condition.
Verses:
- Verse of Heroes: +1 {Accuracy} on attack rolls.
- Verse of Journeys: +2 SPEED.
- Verse of Relaxation: Gain resistance to {Stress}.
- Verse of Teamwork: +1 {Accuracy} on all checks and saves.
Finale:
- The Last Stand: Gain 1d6+4 FOCUS.
- The Storm Fades: Regain all MP.
- Legends Never Die: Regain all {HP}.
- A New Beginning: Clear all {Stress} and conditions.
- The New World: Each character can shift up to their SPEED.",,,,,,,,,,,,,
Skald,Inspire,0,Trait,Job Trait,,,,Mana 1,Free Action (1/turn),[Range = Scope],,"You grant Inspiration to an ally within Range. Allies with Inspiration can consume it to gain +1 {Accuracy} on an attack, check, or save. Each character can only have one Inspiration at a time. Inspiration lasts until the end of the scene or until consumed.",,,,,,,,,,,,,
Skald,Mock,1,Spell,Spell,,,2,-,(3) Skirmish,[Range = Scope],-,"An enemy within Range must make a MIND save. Success: They take [1 {Stress}]. Failure: They take [2 {Stress}] and must move their SPEED straight toward you. This movement doesn't count as forced movement, but also doesn't provoke reactions.",,0,0,0,0,0,0,0,0,0,0,0,0
Skald,Song of Rest,3,Spell,Spell,,,3,Arcing,(2) Channel,Burst 3,-,"On Release: Allies within the AOE can spend a RECOVERY to regain all {HP}.
On each subsequent turn, you can spend 1 MP to move to the next verse of the song as a minor action, granting +3 TEMP {HP} to all allies within [{Burst} 3].
If you don't continue the song this way, the effect ends.",,0,0,0,0,0,0,0,0,0,0,0,0
Skald,Wit,1,Weapon,Ranged Weapon,Main,Bow,-,Aetheric,(3) Volley,Range 15,1d3+1 Force,On Hit: The target is DAZED until the end of their next turn and is MARKED.,,0,0,0,0,0,0,0,0,0,0,0,0
Skald,Encore,0,Trait,Job Trait,,,,,,,,"At the beginning of any round, if you successfully released a {2} CHANNEL ability in the previous round, you can spend 1 MP to immediately {2} CHANNEL.",,,,,,,,,,,,,
Skald,Parrying Dagger,2,Support,Support,Main,,,,Reaction (1/round),,,"Trigger: The result of an attack roll would meet or exceed your DODGE. 
Effect: Make a melee attack roll. The result becomes your DODGE against the triggering attack, potentially turning a hit into a miss.
If the attack misses you, you can spend 1 FOCUS to deal [3 {Stress}] to the attacker.",,0,0,0,0,0,0,0,0,0,0,0,0
Skald,Song of Defense,2,Spell,Spell,,,2,Arcing,(2) Channel,,-,"On Release: You and all allies within [{Range} 5] gain +1 Focus. On each subsequent turn, you can spend 1 MP to continue using this song as a minor action, gaining another +1 FOCUS. If you don't continue the song this way, the effect ends.",,0,0,0,0,0,0,0,0,0,0,0,0
Skald,Tempo,0,Trait,Job Trait,,,,,,,,"You gain the Tempo skill, which is equipped for free.",,,,,,,,,,,,,
Skald,Tempo (Skill),0,Skill,Skill,,,,"Innate, Unique",Reaction,,,"Trigger: An attack misses an ally within SCOPE.
Effect: The ally can shift  2 spaces.",,,,,,,,,,,,,
Slasher,Feint,,Talent,Rank 1,,,,,,,,"1/round when you hit with a blade weapon attack, you can take [1 {Stress}] to {3} MARK the target.",,,,,,,,,,,,,
Slasher,Hamstring,,Talent,Rank 2,,,,,,,,"1/round when you crit with a blade weapon attack, the target is SLOWED until the end of their next turn.",,,,,,,,,,,,,
Slasher,Weeping Cuts,,Talent,Rank 3,,,,,,,,"1/round when you hit with a blade weapon attack, you can choose to treat half of the attack's damage as normal, and half of the attack's damage as {Discord} instead of its normal damage type. For example, if a blade attack deals [10 {Physical}], you can choose to have it deal [5 {Physical} + 5 {Discord}] instead.",,,,,,,,,,,,,
Sniper,Pinpoint Shot,,Talent,Rank 3,,,,,,,,"1/round when you crit with a ranged attack while IMMOBILIZED, you deal +1d6 bonus damage.",,,,,,,,,,,,,
Sniper,Steady Shot,,Talent,Rank 1,,,,,,,,"At the start of your turn, you can choose to start Aiming. You become IMMOBILIZED until the start of your next turn and gain +1 {Accuracy} on all ranged attacks while IMMOBILIZED in this way.",,,,,,,,,,,,,
Sniper,Zero In,,Talent,Rank 2,,,,,,,,"When you miss with a ranged attack, you gain +1 {Accuracy} on all ranged attacks until you hit with one. This effect stacks.",,,,,,,,,,,,,
